,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,MerchantableVolumeAw,Gross_Total_Volume_Sw,MerchantableVolumeSw,Gross_Total_Volume_Sb,MerchantableVolumeSb,Gross_Total_Volume_Pl,MerchantableVolumePl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
193,131.612019995,463.702176894,0,371.559828427,0.136121166304,0.479589030993,0.0,0.384289802703,180.986395655,161.721557789,137.0,166.370772562,193.351482955,174.0,137.0,181.545032733,14.219252014,16.7091466973,0,20.7679410377,0.0,7.48120400322,0.0,22.9654029892,0.0,0.0,56.5407872673,48.0677283796,0.0,,167.169607547,160.497337579,223.710394814,0.0,223.710394814,,0.0,
194,131.273617543,459.151489865,0,371.122265473,0.136523296974,0.477513123965,0.0,0.38596357906,181.986395655,162.721557789,138.0,167.370772562,194.351482955,175.0,138.0,182.545032733,14.2644363145,16.7412411807,0,20.8394953324,0.0,7.48180022998,0.0,22.9561893377,0.0,0.0,56.7343919453,48.2814646416,0.0,,167.415752043,160.767584219,224.150143988,0.0,224.150143988,,0.0,
195,130.934201458,454.664093231,0,370.68392545,0.1369200417,0.475449698485,0.0,0.387630259816,182.986395655,163.721557789,139.0,168.370772562,195.351482955,176.0,139.0,183.545032733,14.3094558072,16.7730294731,0,20.9106531674,0.0,7.48236417689,0.0,22.9469152075,0.0,0.0,56.9267179372,48.4938152703,0.0,,167.658187585,161.033074772,224.584905523,0.0,224.584905523,,0.0,
196,130.593793564,450.238887186,0,370.244819868,0.137311410983,0.473398736584,0.0,0.389289852433,183.986395655,164.721557789,140.0,169.370772562,196.351482955,177.0,140.0,184.545032733,14.3543115658,16.8045156519,0,20.9814174737,0.0,7.48289753781,0.0,22.9375826239,0.0,0.0,57.1177834474,48.7047988662,0.0,,167.896971091,161.293903446,225.014754538,0.0,225.014754538,,0.0,
197,130.252415677,445.87479395,0,369.80496018,0.137697416194,0.471360218186,0.0,0.39094236562,184.986395655,165.721557789,141.0,170.370772562,197.351482955,178.0,141.0,185.545032733,14.3990046533,16.8357037268,0,21.0517911592,0.0,7.48340192134,0.0,22.9281935193,0.0,0.0,57.3076061651,48.9144335477,0.0,,168.132158189,161.550161823,225.439764354,0.0,225.439764354,,0.0,
198,129.910089607,441.570757303,0,369.364357778,0.138078069548,0.469334121174,0.0,0.392587809278,185.986395655,166.721557789,142.0,171.370772562,198.351482955,179.0,142.0,186.545032733,14.4435361227,16.8665976408,0,21.1217771087,0.0,7.48387885485,0.0,22.9187497377,0.0,0.0,57.4962032814,49.1227369663,0.0,,168.363803261,161.801938943,225.860006542,0.0,225.860006542,,0.0,
199,129.566837148,437.325742119,0,368.923023995,0.138453384082,0.467320421453,0.0,0.394226194465,186.986395655,167.721557789,143.0,172.370772562,199.351482955,180.0,143.0,187.545032733,14.4879070165,16.8972012721,0,21.191378184,0.0,7.48432978838,0.0,22.9092530389,0.0,0.0,57.6835915072,49.3297263221,0.0,,168.591959474,162.049321391,226.275550981,0.0,226.275550981,,0.0,
200,129.22268008,433.138733916,0,368.480970107,0.138823373631,0.465319093021,0.0,0.395857533349,187.986395655,168.721557789,144.0,173.370772562,200.351482955,181.0,144.0,188.545032733,14.5321183675,16.9275184346,0,21.2605972243,0.0,7.48475609832,0.0,22.8997051021,0.0,0.0,57.8697870901,49.5354183777,0.0,,168.816678817,162.292393375,226.686465907,0.0,226.686465907,,0.0,
201,128.877640158,429.00873841,0,368.03820733,0.139188052808,0.463330108028,0.0,0.397481839164,188.986395655,169.721557789,145.0,174.370772562,201.351482955,182.0,145.0,189.545032733,14.5761711984,16.95755288,0,21.3294370456,0.0,7.48515909094,0.0,22.8901075301,0.0,0.0,58.0548058303,49.739829473,0.0,,169.038012133,162.531236805,227.092817963,0.0,227.092817963,,0.0,
202,128.531739114,424.934781081,0,367.59474682,0.13954743698,0.461353436844,0.0,0.399099126176,189.986395655,170.721557789,146.0,175.370772562,202.351482955,183.0,146.0,190.545032733,14.6200665221,16.9873082982,0,21.3979004418,0.0,7.48554000583,0.0,22.8804618525,0.0,0.0,58.2386630974,49.9429755389,0.0,,169.256009154,162.765931369,227.494672251,0.0,227.494672251,,0.0,
203,128.184998648,420.915906748,0,367.150599675,0.139901542249,0.459389048115,0.0,0.400709409636,190.986395655,171.721557789,147.0,176.370772562,203.351482955,184.0,147.0,191.545032733,14.6638053421,17.0167883188,0,21.4659901839,0.0,7.48590001905,0.0,22.8707695294,0.0,0.0,58.4213738449,50.1448721109,0.0,,169.470718531,162.996554609,227.892092376,0.0,227.892092376,,0.0,
204,127.837440427,416.951179156,0,366.705776936,0.140250385428,0.457436908826,0.0,0.402312705746,191.986395655,172.721557789,148.0,177.370772562,204.351482955,185.0,148.0,192.545032733,14.707388652,17.0459965125,0,21.5337090206,0.0,7.48624024629,0.0,22.8610319545,0.0,0.0,58.6029526254,50.3455343418,0.0,,169.682187866,163.223181985,228.285140492,0.0,228.285140492,,0.0,
205,127.48908608,413.039680563,0,366.260289583,0.14059398402,0.455496984362,0.0,0.403909031619,192.986395655,173.721557789,149.0,178.370772562,205.351482955,186.0,149.0,193.545032733,14.7508174363,17.0749363916,0,21.6010596785,0.0,7.48656174578,0.0,22.8512504582,0.0,0.0,58.7834136052,50.544977015,0.0,,169.890463741,163.445886948,228.673877346,0.0,228.673877346,,0.0,
206,127.139957195,409.180511346,0,365.814148537,0.1409323562,0.453569238559,0.0,0.40549840524,193.986395655,174.721557789,150.0,179.370772562,206.351482955,187.0,150.0,194.545032733,14.7940926701,17.1036114119,0,21.6680448618,0.0,7.48686552112,0.0,22.8414263106,0.0,0.0,58.9627705779,50.7432145566,0.0,,170.095591746,163.664741002,229.058362324,0.0,229.058362324,,0.0,
207,126.790075311,405.372789608,0,365.367364663,0.141265520795,0.451653633769,0.0,0.407080845436,194.986395655,175.721557789,151.0,180.370772562,207.351482955,188.0,151.0,195.545032733,14.8372153195,17.1320249731,0,21.7346672529,0.0,7.48715252397,0.0,22.8315607243,0.0,0.0,59.1410369783,50.940261047,0.0,,170.297616508,163.879813771,229.438653487,0.0,229.438653487,,0.0,
208,126.439461921,401.615650798,0,364.919948765,0.141593497259,0.449750130906,0.0,0.408656371835,195.986395655,176.721557789,152.0,181.370772562,208.351482955,189.0,152.0,196.545032733,14.8801863412,17.1601804202,0,21.8009295122,0.0,7.4874236566,0.0,22.8216548573,0.0,0.0,59.3182258946,51.1361302334,0.0,,170.496581719,164.091173054,229.814807613,0.0,229.814807613,,0.0,
209,126.088138461,397.908247338,0,364.471911588,0.14191630566,0.447858689509,0.0,0.410225004831,196.986395655,177.721557789,153.0,182.370772562,209.351482955,190.0,153.0,197.545032733,14.9230066833,17.1880810444,0,21.8668342782,0.0,7.48767977435,0.0,22.8117098153,0.0,0.0,59.4943500821,51.3308355402,0.0,,170.692530157,164.298884892,230.186880239,0.0,230.186880239,,0.0,
210,125.736126313,394.249748255,0,364.023263822,0.142233966656,0.445979267786,0.0,0.411786765559,197.986395655,178.721557789,154.0,183.370772562,210.351482955,191.0,154.0,198.545032733,14.965677285,17.2157300842,0,21.932384168,0.0,7.48792168796,0.0,22.8017266543,0.0,0.0,59.669421974,51.5243900802,0.0,,170.88550372,164.503013617,230.554925694,0.0,230.554925694,,0.0,
211,125.383446796,390.639338827,0,363.574016095,0.142546501478,0.444111822672,0.0,0.41334167585,198.986395655,179.721557789,155.0,184.370772562,211.351482955,192.0,155.0,199.545032733,15.0081990767,17.2431307264,0,21.9975817772,0.0,7.48815016579,0.0,22.7917063828,0.0,0.0,59.8434536944,51.7168066652,0.0,,171.07554344,164.70362191,230.918997135,0.0,230.918997135,,0.0,
212,125.030121165,387.076220231,0,363.124178977,0.142853931912,0.442256309876,0.0,0.414889758212,199.986395655,180.721557789,156.0,185.370772562,212.351482955,193.0,156.0,200.545032733,15.0505729804,17.270286107,0,22.0624296798,0.0,7.48836593595,0.0,22.7816499644,0.0,0.0,60.0164570685,51.9080978161,0.0,,171.262689517,164.900770854,231.279146585,0.0,231.279146585,,0.0,
213,124.676170607,383.559609202,0,362.673762982,0.14315628028,0.440412683932,0.0,0.416431035788,200.986395655,181.721557789,157.0,186.370772562,213.351482955,194.0,157.0,201.545032733,15.0927999093,17.2971993122,0,22.1269304288,0.0,7.48856968829,0.0,22.7715583195,0.0,0.0,60.188443634,52.098275773,0.0,,171.446981332,165.094519985,231.635424966,0.0,231.635424966,,0.0,
214,124.321616236,380.0887377,0,362.222778562,0.143453569422,0.438580898245,0.0,0.417965532333,201.986395655,182.721557789,158.0,187.370772562,214.351482955,195.0,158.0,202.545032733,15.1348807685,17.3238733792,0,22.191086556,0.0,7.48876207638,0.0,22.7614323274,0.0,0.0,60.3594246515,52.2873525041,0.0,,171.628457479,165.284927338,231.98788213,0.0,231.98788213,,0.0,
215,123.966479094,376.66285258,0,361.771236115,0.143745822677,0.436760905139,0.0,0.419493272184,202.986395655,183.721557789,159.0,188.370772562,215.351482955,196.0,159.0,203.545032733,15.1768164547,17.3503112974,0,22.2549005723,0.0,7.48894371929,0.0,22.7512728286,0.0,0.0,60.5294111144,52.4753397157,0.0,,171.807155776,165.472049501,232.336566891,0.0,232.336566891,,0.0,
216,123.610780143,373.281215275,0,361.319145978,0.14403306387,0.434952655902,0.0,0.421014280228,203.986395655,184.721557789,160.0,189.370772562,216.351482955,197.0,160.0,204.545032733,15.2186078564,17.376516009,0,22.3183749679,0.0,7.48911520338,0.0,22.7410806263,0.0,0.0,60.698413759,52.6622488603,0.0,,171.983113297,165.655941652,232.681527056,0.0,232.681527056,,0.0,
217,123.254540261,369.943101482,0,360.866518429,0.14431531729,0.433156100833,0.0,0.422528581877,204.986395655,185.721557789,161.0,190.370772562,217.351482955,198.0,161.0,205.545032733,15.2602558541,17.40249041,0,22.3815122122,0.0,7.48927708394,0.0,22.7308564882,0.0,0.0,60.8664430733,52.8480911458,0.0,,172.156366381,165.836657609,233.022809454,0.0,233.022809454,,0.0,
218,122.897780246,366.647800858,0,360.413363692,0.144592607676,0.431371189283,0.0,0.424036203041,205.986395655,186.721557789,162.0,191.370772562,218.351482955,199.0,162.0,206.545032733,15.3017613203,17.4282373512,0,22.4443147541,0.0,7.48942988674,0.0,22.7206011482,0.0,0.0,61.0335093063,53.0328775433,0.0,,172.32695066,166.014249873,233.360459966,0.0,233.360459966,,0.0,
219,122.540520803,363.394616717,0,359.959691928,0.144864960202,0.429597869695,0.0,0.425537170103,206.986395655,187.721557789,163.0,192.370772562,219.351482955,200.0,163.0,207.545032733,15.3431251195,17.4537596386,0,22.5067850221,0.0,7.48957410963,0.0,22.7103153081,0.0,0.0,61.1996224769,53.2166187954,0.0,,172.494901073,166.188769664,233.69452355,0.0,233.69452355,,0.0,
220,122.182782549,360.182865745,0,359.505513244,0.145132400456,0.427836089654,0.0,0.42703150989,207.986395655,188.721557789,164.0,193.370772562,220.351482955,201.0,164.0,208.545032733,15.3843481087,17.4790600347,0,22.5689254246,0.0,7.48971022388,0.0,22.6999996391,0.0,0.0,61.3647923814,53.3993254236,0.0,,172.660251887,166.360266965,234.025044268,0.0,234.025044268,,0.0,
221,121.824586005,357.011877706,0,359.050837687,0.145394954431,0.426085795918,0.0,0.428519249651,208.986395655,189.721557789,165.0,194.370772562,221.351482955,202.0,165.0,209.545032733,15.4254311368,17.504141259,0,22.6307383498,0.0,7.48983867559,0.0,22.689654783,0.0,0.0,61.5290286026,53.581007736,0.0,,172.823036712,166.528790559,234.352065314,0.0,234.352065314,,0.0,
222,121.465951597,353.880995168,0,358.595675247,0.145652648504,0.424346934462,0.0,0.430000417033,209.986395655,190.721557789,166.0,195.370772562,222.351482955,203.0,166.0,210.545032733,15.4663750454,17.5290059892,0,22.6922261661,0.0,7.48995988697,0.0,22.6792813541,0.0,0.0,61.6923405164,53.7616758341,0.0,,172.98328852,166.694388064,234.675629036,0.0,234.675629036,,0.0,
223,121.106899647,350.789573231,0,358.140035856,0.145905509424,0.422619450518,0.0,0.431475040059,210.986395655,191.721557789,167.0,196.370772562,223.351482955,204.0,167.0,211.545032733,15.5071806686,17.5536568612,0,22.7533912219,0.0,7.4900742576,0.0,22.6688799398,0.0,0.0,61.8547373,53.9413396199,0.0,,173.141039661,166.857105973,234.995776961,0.0,234.995776961,,0.0,
224,120.747450378,347.736979254,0,357.683929389,0.146153564295,0.420903288606,0.0,0.4329431471,211.986395655,192.721557789,168.0,197.370772562,224.351482955,205.0,168.0,212.545032733,15.547848833,17.5780964707,0,22.8142358462,0.0,7.49018216558,0.0,22.6584511026,0.0,0.0,62.0162279385,54.1200088024,0.0,,173.29632188,167.016989683,235.312549819,0.0,235.312549819,,0.0,
225,120.387623905,344.7225926,0,357.227365662,0.146396840563,0.419198392577,0.0,0.43440476686,212.986395655,193.721557789,169.0,198.370772562,225.351482955,206.0,169.0,213.545032733,15.5883803578,17.6023273734,0,22.8747623482,0.0,7.49028396862,0.0,22.6479953808,0.0,0.0,62.176821232,54.2976929041,0.0,,173.44916633,167.174083531,235.625987562,0.0,235.625987562,,0.0,
226,120.027440235,341.74580438,0,356.770354434,0.146635366002,0.417504705647,0.0,0.435859928351,213.986395655,194.721557789,170.0,199.370772562,226.351482955,207.0,170.0,214.545032733,15.628776055,17.6263520859,0,22.9349730182,0.0,7.49038000519,0.0,22.6375132898,0.0,0.0,62.3365258021,54.474401267,0.0,,173.599603589,167.328430826,235.936129392,0.0,235.936129392,,0.0,
227,119.666919263,338.806017201,0,356.312905408,0.146869168699,0.415822170427,0.0,0.437308660874,214.986395655,195.721557789,171.0,200.370772562,227.351482955,208.0,171.0,215.545032733,15.6690367297,17.6501730864,0,22.9948701269,0.0,7.4904705954,0.0,22.6270053231,0.0,0.0,62.4953500978,54.6501430586,0.0,,173.747663675,167.480073879,236.243013773,0.0,236.243013773,,0.0,
228,119.306080772,335.902644923,0,355.855028228,0.14709827704,0.414150728963,0.0,0.438750993997,215.986395655,196.721557789,172.0,201.370772562,228.351482955,209.0,172.0,216.545032733,15.7091631795,17.6737928153,0,23.0544559262,0.0,7.49055604208,0.0,22.6164719536,0.0,0.0,62.6533024022,54.8249272772,0.0,,173.893376057,167.629054033,236.546678459,0.0,236.546678459,,0.0,
229,118.944944426,333.035112424,0,355.396732482,0.147322719699,0.412490322764,0.0,0.440186957537,216.986395655,197.721557789,173.0,202.370772562,229.351482955,210.0,173.0,217.545032733,15.7491561954,17.6972136763,0,23.1137326489,0.0,7.49063663161,0.0,22.6059136343,0.0,0.0,62.8103908376,54.9987627581,0.0,,174.036769673,167.775411692,236.847160511,0.0,236.847160511,,0.0,
230,118.583529774,330.202855364,0,354.9380277,0.147542525621,0.410840892836,0.0,0.441616581543,217.986395655,198.721557789,174.0,203.370772562,230.351482955,211.0,174.0,218.545032733,15.7890165612,17.7204380363,0,23.1727025092,0.0,7.49071263479,0.0,22.5953307993,0.0,0.0,62.9666233717,55.1716581782,0.0,,174.17787294,167.919186349,237.144496312,0.0,237.144496312,,0.0,
231,118.221856239,327.405319957,0,354.478923354,0.147757724014,0.409202379711,0.0,0.443039896275,218.986395655,199.721557789,175.0,204.370772562,231.351482955,212.0,175.0,219.545032733,15.8287450542,17.7434682268,0,23.2313677026,0.0,7.49078430772,0.0,22.5847238648,0.0,0.0,63.1220078224,55.3436220611,0.0,,174.316713768,168.060416612,237.438721591,0.0,237.438721591,,0.0,
232,117.859943125,324.641962753,0,354.019428861,0.14796834433,0.407574723481,0.0,0.444456932188,219.986395655,200.721557789,176.0,205.370772562,232.351482955,213.0,176.0,220.545032733,15.8683424446,17.7663065442,0,23.2897304063,0.0,7.49085189248,0.0,22.5740932297,0.0,0.0,63.2765518632,55.5146627824,0.0,,174.453319573,168.199140229,237.729871436,0.0,237.729871436,,0.0,
233,117.497809608,321.912250415,0,353.55955358,0.148174416261,0.405957863823,0.0,0.445867719916,220.986395655,201.721557789,177.0,206.370772562,233.351482955,214.0,177.0,221.545032733,15.9078094962,17.7889552503,0,23.3477927789,0.0,7.49091561799,0.0,22.5634392768,0.0,0.0,63.4302630278,55.6847885738,0.0,,174.587717286,168.335394118,238.017980314,0.0,238.017980314,,0.0,
234,117.135474736,319.215659509,0,353.099306814,0.148375969717,0.404351740029,0.0,0.447272290253,221.986395655,202.721557789,178.0,207.370772562,234.351482955,215.0,178.0,222.545032733,15.9471469661,17.8114165733,0,23.4055569612,0.0,7.49097570058,0.0,22.5527623734,0.0,0.0,63.5831487154,55.8540075281,0.0,,174.71993337,168.469214382,238.303082085,0.0,238.303082085,,0.0,
235,116.772957427,316.551676297,0,352.638697807,0.148573034825,0.402756291035,0.0,0.44867067414,222.986395655,203.721557789,179.0,208.370772562,235.351482955,216.0,179.0,223.545032733,15.986355605,17.8336927078,0,23.4630250758,0.0,7.49103234477,0.0,22.5420628716,0.0,0.0,63.7352161944,56.0223276031,0.0,,174.849993826,168.600636344,238.585210021,0.0,238.585210021,,0.0,
236,116.410276466,313.919796534,0,352.177735751,0.148765641907,0.401171455445,0.0,0.450062902647,223.986395655,204.721557789,180.0,209.370772562,236.351482955,217.0,180.0,224.545032733,16.025436157,17.8557858163,0,23.5201992273,0.0,7.49108574382,0.0,22.5313411099,0.0,0.0,63.8864726076,56.1897566258,0.0,,174.977924208,168.729694557,238.864396815,0.0,238.864396815,,0.0,
237,116.047450507,311.319525267,0,351.716429775,0.148953821478,0.39959717156,0.0,0.451449006961,224.986395655,205.721557789,181.0,210.370772562,237.351482955,218.0,181.0,225.545032733,16.06438936,17.8776980288,0,23.5770815029,0.0,7.49113608039,0.0,22.520597413,0.0,0.0,64.0369249755,56.3563022966,0.0,,175.103749629,168.856422837,239.140674605,0.0,239.140674605,,0.0,
238,115.684498064,308.750376643,0,351.254788958,0.149137604228,0.398033377401,0.0,0.452829018371,225.986395655,206.721557789,182.0,211.370772562,238.351482955,219.0,182.0,226.545032733,16.1032159456,17.8994314441,0,23.6336739719,0.0,7.49118352706,0.0,22.509832093,0.0,0.0,64.1865802009,56.5219721931,0.0,,175.227494779,168.980854276,239.414074979,0.0,239.414074979,,0.0,
239,115.321437514,306.211873721,0,350.792822319,0.149317021015,0.396480010734,0.0,0.454202968252,226.986395655,207.721557789,183.0,212.370772562,239.351482955,220.0,183.0,227.545032733,16.141916639,17.9209881298,0,23.6899786864,0.0,7.4912282469,0.0,22.4990454496,0.0,0.0,64.3354450723,56.6867737734,0.0,,175.349183924,169.103021265,239.684628996,0.0,239.684628996,,0.0,
240,114.958287096,303.703548283,0,350.330538821,0.149492102851,0.394937009095,0.0,0.455570888054,227.986395655,208.721557789,184.0,213.370772562,240.351482955,221.0,184.0,228.545032733,16.1804921595,17.9423701233,0,23.7459976811,0.0,7.49127039397,0.0,22.488237771,0.0,0.0,64.4835262679,56.85071438,0.0,,175.468840927,169.222955518,239.952367195,0.0,239.952367195,,0.0,
241,114.595064904,301.224940656,0,349.867947372,0.149662880898,0.393404309814,0.0,0.456932809289,228.986395655,209.721557789,185.0,214.370772562,241.351482955,222.0,185.0,229.545032733,16.2189432202,17.9635794321,0,23.8017329736,0.0,7.4913101138,0.0,22.4774093345,0.0,0.0,64.6308303588,57.0138012431,0.0,,175.586489251,169.340688082,240.21731961,0.0,240.21731961,,0.0,
242,114.231788893,298.775599531,0,349.405056823,0.149829386449,0.391881850032,0.0,0.458288763518,229.986395655,210.721557789,186.0,215.370772562,242.351482955,223.0,186.0,230.545032733,16.2572705282,17.9846180343,0,23.8571865646,0.0,7.49134754387,0.0,22.4665604063,0.0,0.0,64.7773638125,57.1760414837,0.0,,175.702151967,169.456249363,240.479515779,0.0,240.479515779,,0.0,
243,113.868476868,296.355081796,0,348.941875971,0.149991650927,0.390369566731,0.0,0.459638782341,230.986395655,211.721557789,187.0,216.370772562,243.351482955,224.0,187.0,231.545032733,16.2954747848,18.0054878793,0,23.9123604378,0.0,7.491382814,0.0,22.4556912432,0.0,0.0,64.9231329961,57.3374421171,0.0,,175.815851768,169.569669141,240.738984764,0.0,240.738984764,,0.0,
244,113.505146492,293.962952361,0,348.478413556,0.15014970587,0.388867396748,0.0,0.460982897382,231.986395655,212.721557789,188.0,217.370772562,244.351482955,225.0,188.0,232.545032733,16.3335566852,18.0261908881,0,23.9672565602,0.0,7.49141604683,0.0,22.4448020919,0.0,0.0,65.0681441794,57.4980100554,0.0,,175.927610974,169.680976585,240.995755153,0.0,240.995755153,,0.0,
245,113.141815276,291.598783996,0,348.01467826,0.150303582921,0.387375276799,0.0,0.46232114028,232.986395655,213.721557789,189.0,218.370772562,245.351482955,226.0,189.0,233.545032733,16.371516919,18.0467289538,0,24.0218768823,0.0,7.49144735815,0.0,22.4338931901,0.0,0.0,65.2124035378,57.6577521108,0.0,,176.03745154,169.790200275,241.249855078,0.0,241.249855078,,0.0,
246,112.778500585,289.262157167,0,347.550678714,0.150453313824,0.385893143497,0.0,0.463653542679,233.986395655,214.721557789,190.0,219.370772562,246.351482955,227.0,190.0,234.545032733,16.4093561699,18.0671039423,0,24.0762233383,0.0,7.49147685731,0.0,22.422964767,0.0,0.0,65.3559171552,57.816674998,0.0,,176.145395068,169.897368213,241.501312224,0.0,241.501312224,,0.0,
247,112.415219631,286.95265988,0,347.086423491,0.150598930408,0.384420933373,0.0,0.464980136219,234.986395655,215.721557789,191.0,220.370772562,247.351482955,228.0,191.0,235.545032733,16.4470751161,18.0873176925,0,24.1302978458,0.0,7.49150464755,0.0,22.4120170431,0.0,0.0,65.4986910266,57.9747853373,0.0,,176.25146281,170.002507839,241.750153837,0.0,241.750153837,,0.0,
248,112.051989474,284.669887526,0,346.621921108,0.150740464586,0.382958582893,0.0,0.466300952521,235.986395655,216.721557789,192.0,221.370772562,248.351482955,229.0,192.0,236.545032733,16.4846744301,18.1073720169,0,24.1841023065,0.0,7.49153082633,0.0,22.4010502313,0.0,0.0,65.640731061,58.1320896569,0.0,,176.355675679,170.10564605,241.99640674,0.0,241.99640674,,0.0,
249,111.68882702,282.413442728,0,346.157180029,0.150877948338,0.381506028478,0.0,0.467616023184,236.986395655,217.721557789,193.0,222.370772562,249.351482955,230.0,193.0,237.545032733,16.5221547789,18.1272687022,0,24.2376386061,0.0,7.49155548567,0.0,22.3900645369,0.0,0.0,65.7820430833,58.2885943952,0.0,,176.458054254,170.20680921,242.240097337,0.0,242.240097337,,0.0,
